date,title,href,author,view,up,down,page
2025.12.07 02:58,국민의 알 권리 [ 2 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408185905&page=8,biy,98,9,9,8
2025.12.05 15:41,[공지] 허위사실 유포 및 명예훼손 관... [ 11 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408156401&page=8,FutureMedicine,485,34,10,8
2025.12.05 14:19,2026년은 퓨쳐메디신이 일낸다. [ 2 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408146751&page=8,Kingkong,122,14,6,8
2025.12.05 09:33,안되면 되게 하자 [ 4 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408111928&page=8,Kingkong,106,12,7,8
2025.12.05 09:06,상한가를 기록했어요 📈,https://finance.naver.com/item/board_read.naver?code=341170&nid=408106487&page=9,퓨쳐메디신 소식,10,0,1,9
2025.12.05 09:04,10% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=408105979&page=9,퓨쳐메디신 소식,9,0,1,9
2025.12.05 09:00,5% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=408105436&page=9,퓨쳐메디신 소식,5,0,1,9
2025.12.04 21:36,45억원 유증 성공+5조원 기술수출 유력 [ 6 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408093057&page=9,Kingkong,118,11,6,9
2025.12.04 20:51,제3자 최대주주 NK Therapeutics Co... [ 4 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408092101&page=9,biy,117,4,9,9
2025.12.04 20:43,"데이터가 튄다며? 비임상 마우스시험, 임상시험 환... [ 5 ]",https://finance.naver.com/item/board_read.naver?code=341170&nid=408091951&page=9,biy,65,4,9,9
